"Notes"	"Year"	"Year Code"	"Age"	"Age Code"	"Gender"	"Gender Code"	Projected Populations
	"2016"	"2016"	"4 years"	"4"	"Female"	"F"	1955580
	"2016"	"2016"	"4 years"	"4"	"Male"	"M"	2043259
	"2016"	"2016"	"5 years"	"5"	"Female"	"F"	1968185
	"2016"	"2016"	"5 years"	"5"	"Male"	"M"	2058782
	"2016"	"2016"	"6 years"	"6"	"Female"	"F"	1971044
	"2016"	"2016"	"6 years"	"6"	"Male"	"M"	2053077
	"2016"	"2016"	"7 years"	"7"	"Female"	"F"	1971882
	"2016"	"2016"	"7 years"	"7"	"Male"	"M"	2052599
	"2016"	"2016"	"8 years"	"8"	"Female"	"F"	2033823
	"2016"	"2016"	"8 years"	"8"	"Male"	"M"	2119863
	"2016"	"2016"	"9 years"	"9"	"Female"	"F"	2041309
	"2016"	"2016"	"9 years"	"9"	"Male"	"M"	2132699
	"2016"	"2016"	"10 years"	"10"	"Female"	"F"	2023749
	"2016"	"2016"	"10 years"	"10"	"Male"	"M"	2116302
	"2016"	"2016"	"11 years"	"11"	"Female"	"F"	2018331
	"2016"	"2016"	"11 years"	"11"	"Male"	"M"	2108667
	"2016"	"2016"	"12 years"	"12"	"Female"	"F"	2023627
	"2016"	"2016"	"12 years"	"12"	"Male"	"M"	2111279
	"2016"	"2016"	"13 years"	"13"	"Female"	"F"	2009975
	"2016"	"2016"	"13 years"	"13"	"Male"	"M"	2094640
	"2016"	"2016"	"14 years"	"14"	"Female"	"F"	2002333
	"2016"	"2016"	"14 years"	"14"	"Male"	"M"	2086621
	"2016"	"2016"	"15 years"	"15"	"Female"	"F"	2051847
	"2016"	"2016"	"15 years"	"15"	"Male"	"M"	2141608
	"2016"	"2016"	"16 years"	"16"	"Female"	"F"	2082584
	"2016"	"2016"	"16 years"	"16"	"Male"	"M"	2181493
	"2016"	"2016"	"17 years"	"17"	"Female"	"F"	2054759
	"2016"	"2016"	"17 years"	"17"	"Male"	"M"	2152469
	"2016"	"2016"	"18 years"	"18"	"Female"	"F"	2062003
	"2016"	"2016"	"18 years"	"18"	"Male"	"M"	2162006
	"2016"	"2016"	"19 years"	"19"	"Female"	"F"	2076496
	"2016"	"2016"	"19 years"	"19"	"Male"	"M"	2175616
	"2016"	"2016"	"20 years"	"20"	"Female"	"F"	2094560
	"2016"	"2016"	"20 years"	"20"	"Male"	"M"	2205652
	"2016"	"2016"	"21 years"	"21"	"Female"	"F"	2142108
	"2016"	"2016"	"21 years"	"21"	"Male"	"M"	2262888
	"2016"	"2016"	"22 years"	"22"	"Female"	"F"	2187466
	"2016"	"2016"	"22 years"	"22"	"Male"	"M"	2314048
	"2016"	"2016"	"23 years"	"23"	"Female"	"F"	2217939
	"2016"	"2016"	"23 years"	"23"	"Male"	"M"	2354174
	"2016"	"2016"	"24 years"	"24"	"Female"	"F"	2282453
	"2016"	"2016"	"24 years"	"24"	"Male"	"M"	2410388
	"2016"	"2016"	"25 years"	"25"	"Female"	"F"	2334875
	"2016"	"2016"	"25 years"	"25"	"Male"	"M"	2441391
	"2016"	"2016"	"26 years"	"26"	"Female"	"F"	2335565
	"2016"	"2016"	"26 years"	"26"	"Male"	"M"	2432272
	"2016"	"2016"	"27 years"	"27"	"Female"	"F"	2246137
	"2016"	"2016"	"27 years"	"27"	"Male"	"M"	2336607
	"2016"	"2016"	"28 years"	"28"	"Female"	"F"	2197530
	"2016"	"2016"	"28 years"	"28"	"Male"	"M"	2278377
	"2016"	"2016"	"29 years"	"29"	"Female"	"F"	2161163
	"2016"	"2016"	"29 years"	"29"	"Male"	"M"	2237049
	"2016"	"2016"	"30 years"	"30"	"Female"	"F"	2171151
	"2016"	"2016"	"30 years"	"30"	"Male"	"M"	2240940
	"2016"	"2016"	"31 years"	"31"	"Female"	"F"	2192715
	"2016"	"2016"	"31 years"	"31"	"Male"	"M"	2248606
	"2016"	"2016"	"32 years"	"32"	"Female"	"F"	2130524
	"2016"	"2016"	"32 years"	"32"	"Male"	"M"	2167763
	"2016"	"2016"	"33 years"	"33"	"Female"	"F"	2165149
	"2016"	"2016"	"33 years"	"33"	"Male"	"M"	2192847
	"2016"	"2016"	"34 years"	"34"	"Female"	"F"	2167390
	"2016"	"2016"	"34 years"	"34"	"Male"	"M"	2186454
	"2016"	"2016"	"35 years"	"35"	"Female"	"F"	2146470
	"2016"	"2016"	"35 years"	"35"	"Male"	"M"	2157899
	"2016"	"2016"	"36 years"	"36"	"Female"	"F"	2179802
	"2016"	"2016"	"36 years"	"36"	"Male"	"M"	2206606
	"2016"	"2016"	"37 years"	"37"	"Female"	"F"	2055429
	"2016"	"2016"	"37 years"	"37"	"Male"	"M"	2061348
	"2016"	"2016"	"38 years"	"38"	"Female"	"F"	2017276
	"2016"	"2016"	"38 years"	"38"	"Male"	"M"	2017105
	"2016"	"2016"	"39 years"	"39"	"Female"	"F"	2002369
	"2016"	"2016"	"39 years"	"39"	"Male"	"M"	1990021
	"2016"	"2016"	"40 years"	"40"	"Female"	"F"	1942569
	"2016"	"2016"	"40 years"	"40"	"Male"	"M"	1931863
	"2016"	"2016"	"41 years"	"41"	"Female"	"F"	1998324
	"2016"	"2016"	"41 years"	"41"	"Male"	"M"	1991987
	"2016"	"2016"	"42 years"	"42"	"Female"	"F"	1943549
	"2016"	"2016"	"42 years"	"42"	"Male"	"M"	1920551
	"2016"	"2016"	"43 years"	"43"	"Female"	"F"	1978489
	"2016"	"2016"	"43 years"	"43"	"Male"	"M"	1941267
	"2016"	"2016"	"44 years"	"44"	"Female"	"F"	2064066
	"2016"	"2016"	"44 years"	"44"	"Male"	"M"	2030547
	"2016"	"2016"	"45 years"	"45"	"Female"	"F"	2182752
	"2016"	"2016"	"45 years"	"45"	"Male"	"M"	2144639
	"2016"	"2016"	"46 years"	"46"	"Female"	"F"	2200967
	"2016"	"2016"	"46 years"	"46"	"Male"	"M"	2178724
	"2016"	"2016"	"47 years"	"47"	"Female"	"F"	2090513
	"2016"	"2016"	"47 years"	"47"	"Male"	"M"	2060763
	"2016"	"2016"	"48 years"	"48"	"Female"	"F"	2048637
	"2016"	"2016"	"48 years"	"48"	"Male"	"M"	2013499
	"2016"	"2016"	"49 years"	"49"	"Female"	"F"	2056926
	"2016"	"2016"	"49 years"	"49"	"Male"	"M"	2007650
	"2016"	"2016"	"50 years"	"50"	"Female"	"F"	2093491
	"2016"	"2016"	"50 years"	"50"	"Male"	"M"	2043895
	"2016"	"2016"	"51 years"	"51"	"Female"	"F"	2220229
	"2016"	"2016"	"51 years"	"51"	"Male"	"M"	2161955
	"2016"	"2016"	"52 years"	"52"	"Female"	"F"	2269606
	"2016"	"2016"	"52 years"	"52"	"Male"	"M"	2191142
	"2016"	"2016"	"53 years"	"53"	"Female"	"F"	2271820
	"2016"	"2016"	"53 years"	"53"	"Male"	"M"	2182713
	"2016"	"2016"	"54 years"	"54"	"Female"	"F"	2270136
	"2016"	"2016"	"54 years"	"54"	"Male"	"M"	2174311
	"2016"	"2016"	"55 years"	"55"	"Female"	"F"	2302936
	"2016"	"2016"	"55 years"	"55"	"Male"	"M"	2193576
	"2016"	"2016"	"56 years"	"56"	"Female"	"F"	2317282
	"2016"	"2016"	"56 years"	"56"	"Male"	"M"	2213318
	"2016"	"2016"	"57 years"	"57"	"Female"	"F"	2248600
	"2016"	"2016"	"57 years"	"57"	"Male"	"M"	2128169
	"2016"	"2016"	"58 years"	"58"	"Female"	"F"	2239197
	"2016"	"2016"	"58 years"	"58"	"Male"	"M"	2108656
	"2016"	"2016"	"59 years"	"59"	"Female"	"F"	2220805
	"2016"	"2016"	"59 years"	"59"	"Male"	"M"	2076129
	"2016"	"2016"	"60 years"	"60"	"Female"	"F"	2147302
	"2016"	"2016"	"60 years"	"60"	"Male"	"M"	1992698
	"2016"	"2016"	"61 years"	"61"	"Female"	"F"	2130418
	"2016"	"2016"	"61 years"	"61"	"Male"	"M"	1969702
	"2016"	"2016"	"62 years"	"62"	"Female"	"F"	2052653
	"2016"	"2016"	"62 years"	"62"	"Male"	"M"	1876517
	"2016"	"2016"	"63 years"	"63"	"Female"	"F"	1977070
	"2016"	"2016"	"63 years"	"63"	"Male"	"M"	1798523
	"2016"	"2016"	"64 years"	"64"	"Female"	"F"	1900731
	"2016"	"2016"	"64 years"	"64"	"Male"	"M"	1724549
	"2016"	"2016"	"65 years"	"65"	"Female"	"F"	1846219
	"2016"	"2016"	"65 years"	"65"	"Male"	"M"	1660917
	"2016"	"2016"	"66 years"	"66"	"Female"	"F"	1798914
	"2016"	"2016"	"66 years"	"66"	"Male"	"M"	1616565
	"2016"	"2016"	"67 years"	"67"	"Female"	"F"	1747771
	"2016"	"2016"	"67 years"	"67"	"Male"	"M"	1562099
	"2016"	"2016"	"68 years"	"68"	"Female"	"F"	1727761
	"2016"	"2016"	"68 years"	"68"	"Male"	"M"	1542156
	"2016"	"2016"	"69 years"	"69"	"Female"	"F"	1795519
	"2016"	"2016"	"69 years"	"69"	"Male"	"M"	1599253
	"2016"	"2016"	"70 years"	"70"	"Female"	"F"	1329242
	"2016"	"2016"	"70 years"	"70"	"Male"	"M"	1165813
	"2016"	"2016"	"71 years"	"71"	"Female"	"F"	1312147
	"2016"	"2016"	"71 years"	"71"	"Male"	"M"	1138366
	"2016"	"2016"	"72 years"	"72"	"Female"	"F"	1280897
	"2016"	"2016"	"72 years"	"72"	"Male"	"M"	1099539
	"2016"	"2016"	"73 years"	"73"	"Female"	"F"	1309008
	"2016"	"2016"	"73 years"	"73"	"Male"	"M"	1114955
	"2016"	"2016"	"74 years"	"74"	"Female"	"F"	1141832
	"2016"	"2016"	"74 years"	"74"	"Male"	"M"	957786
	"2016"	"2016"	"75 years"	"75"	"Female"	"F"	1045537
	"2016"	"2016"	"75 years"	"75"	"Male"	"M"	859642
	"2016"	"2016"	"76 years"	"76"	"Female"	"F"	986311
	"2016"	"2016"	"76 years"	"76"	"Male"	"M"	802064
	"2016"	"2016"	"77 years"	"77"	"Female"	"F"	922249
	"2016"	"2016"	"77 years"	"77"	"Male"	"M"	746311
	"2016"	"2016"	"78 years"	"78"	"Female"	"F"	883371
	"2016"	"2016"	"78 years"	"78"	"Male"	"M"	698790
	"2016"	"2016"	"79 years"	"79"	"Female"	"F"	813019
	"2016"	"2016"	"79 years"	"79"	"Male"	"M"	629866
	"2016"	"2016"	"80 years"	"80"	"Female"	"F"	774175
	"2016"	"2016"	"80 years"	"80"	"Male"	"M"	586616
	"2016"	"2016"	"81 years"	"81"	"Female"	"F"	741123
	"2016"	"2016"	"81 years"	"81"	"Male"	"M"	545593
	"2016"	"2016"	"82 years"	"82"	"Female"	"F"	661704
	"2016"	"2016"	"82 years"	"82"	"Male"	"M"	476501
	"2016"	"2016"	"83 years"	"83"	"Female"	"F"	636939
	"2016"	"2016"	"83 years"	"83"	"Male"	"M"	444586
	"2016"	"2016"	"84 years"	"84"	"Female"	"F"	603611
	"2016"	"2016"	"84 years"	"84"	"Male"	"M"	408615
	"2016"	"2016"	"85 years"	"85"	"Female"	"F"	569531
	"2016"	"2016"	"85 years"	"85"	"Male"	"M"	372322
	"2016"	"2016"	"86 years"	"86"	"Female"	"F"	540064
	"2016"	"2016"	"86 years"	"86"	"Male"	"M"	339267
	"2016"	"2016"	"87 years"	"87"	"Female"	"F"	480024
	"2016"	"2016"	"87 years"	"87"	"Male"	"M"	290055
	"2016"	"2016"	"88 years"	"88"	"Female"	"F"	442965
	"2016"	"2016"	"88 years"	"88"	"Male"	"M"	254506
	"2016"	"2016"	"89 years"	"89"	"Female"	"F"	396227
	"2016"	"2016"	"89 years"	"89"	"Male"	"M"	217296
	"2016"	"2016"	"90 years"	"90"	"Female"	"F"	345268
	"2016"	"2016"	"90 years"	"90"	"Male"	"M"	179105
	"2016"	"2016"	"91 years"	"91"	"Female"	"F"	304137
	"2016"	"2016"	"91 years"	"91"	"Male"	"M"	148433
	"2016"	"2016"	"92 years"	"92"	"Female"	"F"	256383
	"2016"	"2016"	"92 years"	"92"	"Male"	"M"	118820
	"2016"	"2016"	"93 years"	"93"	"Female"	"F"	209249
	"2016"	"2016"	"93 years"	"93"	"Male"	"M"	92746
	"2016"	"2016"	"94 years"	"94"	"Female"	"F"	171083
	"2016"	"2016"	"94 years"	"94"	"Male"	"M"	70983
	"2016"	"2016"	"95 years"	"95"	"Female"	"F"	134625
	"2016"	"2016"	"95 years"	"95"	"Male"	"M"	53102
	"2016"	"2016"	"96 years"	"96"	"Female"	"F"	101066
	"2016"	"2016"	"96 years"	"96"	"Male"	"M"	36785
	"2016"	"2016"	"97 years"	"97"	"Female"	"F"	70334
	"2016"	"2016"	"97 years"	"97"	"Male"	"M"	24049
	"2016"	"2016"	"98 years"	"98"	"Female"	"F"	52821
	"2016"	"2016"	"98 years"	"98"	"Male"	"M"	16727
	"2016"	"2016"	"99 years"	"99"	"Female"	"F"	35424
	"2016"	"2016"	"99 years"	"99"	"Male"	"M"	10431
	"2016"	"2016"	"100+ years"	"100+"	"Female"	"F"	58705
	"2016"	"2016"	"100+ years"	"100+"	"Male"	"M"	14468
	"2017"	"2017"	"< 1 year"	"0"	"Female"	"F"	1981628
	"2017"	"2017"	"< 1 year"	"0"	"Male"	"M"	2075603
	"2017"	"2017"	"1 year"	"1"	"Female"	"F"	1976276
	"2017"	"2017"	"1 year"	"1"	"Male"	"M"	2069787
	"2017"	"2017"	"2 years"	"2"	"Female"	"F"	1970531
	"2017"	"2017"	"2 years"	"2"	"Male"	"M"	2063401
	"2017"	"2017"	"3 years"	"3"	"Female"	"F"	1963552
	"2017"	"2017"	"3 years"	"3"	"Male"	"M"	2055517
	"2017"	"2017"	"4 years"	"4"	"Female"	"F"	1954894
	"2017"	"2017"	"4 years"	"4"	"Male"	"M"	2046061
	"2017"	"2017"	"5 years"	"5"	"Female"	"F"	1961598
	"2017"	"2017"	"5 years"	"5"	"Male"	"M"	2048634
	"2017"	"2017"	"6 years"	"6"	"Female"	"F"	1973884
	"2017"	"2017"	"6 years"	"6"	"Male"	"M"	2063893
	"2017"	"2017"	"7 years"	"7"	"Female"	"F"	1976538
	"2017"	"2017"	"7 years"	"7"	"Male"	"M"	2058301
	"2017"	"2017"	"8 years"	"8"	"Female"	"F"	1977298
	"2017"	"2017"	"8 years"	"8"	"Male"	"M"	2058013
	"2017"	"2017"	"9 years"	"9"	"Female"	"F"	2039152
	"2017"	"2017"	"9 years"	"9"	"Male"	"M"	2125335
	"2017"	"2017"	"10 years"	"10"	"Female"	"F"	2046595
	"2017"	"2017"	"10 years"	"10"	"Male"	"M"	2138168
	"2017"	"2017"	"11 years"	"11"	"Female"	"F"	2029005
	"2017"	"2017"	"11 years"	"11"	"Male"	"M"	2121714
	"2017"	"2017"	"12 years"	"12"	"Female"	"F"	2023585
	"2017"	"2017"	"12 years"	"12"	"Male"	"M"	2114033
	"2017"	"2017"	"13 years"	"13"	"Female"	"F"	2029155
	"2017"	"2017"	"13 years"	"13"	"Male"	"M"	2116804
	"2017"	"2017"	"14 years"	"14"	"Female"	"F"	2016247
	"2017"	"2017"	"14 years"	"14"	"Male"	"M"	2100731
	"2017"	"2017"	"15 years"	"15"	"Female"	"F"	2010029
	"2017"	"2017"	"15 years"	"15"	"Male"	"M"	2094257
	"2017"	"2017"	"16 years"	"16"	"Female"	"F"	2061555
	"2017"	"2017"	"16 years"	"16"	"Male"	"M"	2151856
	"2017"	"2017"	"17 years"	"17"	"Female"	"F"	2094807
	"2017"	"2017"	"17 years"	"17"	"Male"	"M"	2195116
	"2017"	"2017"	"18 years"	"18"	"Female"	"F"	2069862
	"2017"	"2017"	"18 years"	"18"	"Male"	"M"	2169738
	"2017"	"2017"	"19 years"	"19"	"Female"	"F"	2079760
	"2017"	"2017"	"19 years"	"19"	"Male"	"M"	2182024
	"2017"	"2017"	"20 years"	"20"	"Female"	"F"	2096150
	"2017"	"2017"	"20 years"	"20"	"Male"	"M"	2197203
	"2017"	"2017"	"21 years"	"21"	"Female"	"F"	2115336
	"2017"	"2017"	"21 years"	"21"	"Male"	"M"	2228094
	"2017"	"2017"	"22 years"	"22"	"Female"	"F"	2163160
	"2017"	"2017"	"22 years"	"22"	"Male"	"M"	2285162
	"2017"	"2017"	"23 years"	"23"	"Female"	"F"	2208461
	"2017"	"2017"	"23 years"	"23"	"Male"	"M"	2335679
	"2017"	"2017"	"24 years"	"24"	"Female"	"F"	2238706
	"2017"	"2017"	"24 years"	"24"	"Male"	"M"	2374823
	"2017"	"2017"	"25 years"	"25"	"Female"	"F"	2302626
	"2017"	"2017"	"25 years"	"25"	"Male"	"M"	2429594
	"2017"	"2017"	"26 years"	"26"	"Female"	"F"	2354390
	"2017"	"2017"	"26 years"	"26"	"Male"	"M"	2459466
	"2017"	"2017"	"27 years"	"27"	"Female"	"F"	2354126
	"2017"	"2017"	"27 years"	"27"	"Male"	"M"	2448952
	"2017"	"2017"	"28 years"	"28"	"Female"	"F"	2263618
	"2017"	"2017"	"28 years"	"28"	"Male"	"M"	2352429
	"2017"	"2017"	"29 years"	"29"	"Female"	"F"	2213568
	"2017"	"2017"	"29 years"	"29"	"Male"	"M"	2293084
	"2017"	"2017"	"30 years"	"30"	"Female"	"F"	2175689
	"2017"	"2017"	"30 years"	"30"	"Male"	"M"	2250695
	"2017"	"2017"	"31 years"	"31"	"Female"	"F"	2183961
	"2017"	"2017"	"31 years"	"31"	"Male"	"M"	2253014
	"2017"	"2017"	"32 years"	"32"	"Female"	"F"	2203759
	"2017"	"2017"	"32 years"	"32"	"Male"	"M"	2259046
	"2017"	"2017"	"33 years"	"33"	"Female"	"F"	2140290
	"2017"	"2017"	"33 years"	"33"	"Male"	"M"	2177035
	"2017"	"2017"	"34 years"	"34"	"Female"	"F"	2173763
	"2017"	"2017"	"34 years"	"34"	"Male"	"M"	2201001
	"2017"	"2017"	"35 years"	"35"	"Female"	"F"	2175228
	"2017"	"2017"	"35 years"	"35"	"Male"	"M"	2194108
	"2017"	"2017"	"36 years"	"36"	"Female"	"F"	2153754
	"2017"	"2017"	"36 years"	"36"	"Male"	"M"	2164709
	"2017"	"2017"	"37 years"	"37"	"Female"	"F"	2186556
	"2017"	"2017"	"37 years"	"37"	"Male"	"M"	2212231
	"2017"	"2017"	"38 years"	"38"	"Female"	"F"	2061990
	"2017"	"2017"	"38 years"	"38"	"Male"	"M"	2066702
	"2017"	"2017"	"39 years"	"39"	"Female"	"F"	2023332
	"2017"	"2017"	"39 years"	"39"	"Male"	"M"	2021733
	"2017"	"2017"	"40 years"	"40"	"Female"	"F"	2007785
	"2017"	"2017"	"40 years"	"40"	"Male"	"M"	1993935
	"2017"	"2017"	"41 years"	"41"	"Female"	"F"	1947159
	"2017"	"2017"	"41 years"	"41"	"Male"	"M"	1934846
	"2017"	"2017"	"42 years"	"42"	"Female"	"F"	2001903
	"2017"	"2017"	"42 years"	"42"	"Male"	"M"	1993654
	"2017"	"2017"	"43 years"	"43"	"Female"	"F"	1946433
	"2017"	"2017"	"43 years"	"43"	"Male"	"M"	1921698
	"2017"	"2017"	"44 years"	"44"	"Female"	"F"	1980630
	"2017"	"2017"	"44 years"	"44"	"Male"	"M"	1941506
	"2017"	"2017"	"45 years"	"45"	"Female"	"F"	2065549
	"2017"	"2017"	"45 years"	"45"	"Male"	"M"	2030002
	"2017"	"2017"	"46 years"	"46"	"Female"	"F"	2183428
	"2017"	"2017"	"46 years"	"46"	"Male"	"M"	2142871
	"2017"	"2017"	"47 years"	"47"	"Female"	"F"	2200930
	"2017"	"2017"	"47 years"	"47"	"Male"	"M"	2175760
	"2017"	"2017"	"48 years"	"48"	"Female"	"F"	2090126
	"2017"	"2017"	"48 years"	"48"	"Male"	"M"	2057126
	"2017"	"2017"	"49 years"	"49"	"Female"	"F"	2047712
	"2017"	"2017"	"49 years"	"49"	"Male"	"M"	2008794
	"2017"	"2017"	"50 years"	"50"	"Female"	"F"	2055460
	"2017"	"2017"	"50 years"	"50"	"Male"	"M"	2002094
	"2017"	"2017"	"51 years"	"51"	"Female"	"F"	2091224
	"2017"	"2017"	"51 years"	"51"	"Male"	"M"	2036951
	"2017"	"2017"	"52 years"	"52"	"Female"	"F"	2216872
	"2017"	"2017"	"52 years"	"52"	"Male"	"M"	2153196
	"2017"	"2017"	"53 years"	"53"	"Female"	"F"	2265513
	"2017"	"2017"	"53 years"	"53"	"Male"	"M"	2181060
	"2017"	"2017"	"54 years"	"54"	"Female"	"F"	2267125
	"2017"	"2017"	"54 years"	"54"	"Male"	"M"	2171381
	"2017"	"2017"	"55 years"	"55"	"Female"	"F"	2264873
	"2017"	"2017"	"55 years"	"55"	"Male"	"M"	2161925
	"2017"	"2017"	"56 years"	"56"	"Female"	"F"	2296847
	"2017"	"2017"	"56 years"	"56"	"Male"	"M"	2179763
	"2017"	"2017"	"57 years"	"57"	"Female"	"F"	2310345
	"2017"	"2017"	"57 years"	"57"	"Male"	"M"	2197870
	"2017"	"2017"	"58 years"	"58"	"Female"	"F"	2241340
	"2017"	"2017"	"58 years"	"58"	"Male"	"M"	2112079
	"2017"	"2017"	"59 years"	"59"	"Female"	"F"	2231299
	"2017"	"2017"	"59 years"	"59"	"Male"	"M"	2091291
	"2017"	"2017"	"60 years"	"60"	"Female"	"F"	2212197
	"2017"	"2017"	"60 years"	"60"	"Male"	"M"	2057714
	"2017"	"2017"	"61 years"	"61"	"Female"	"F"	2138130
	"2017"	"2017"	"61 years"	"61"	"Male"	"M"	1973813
	"2017"	"2017"	"62 years"	"62"	"Female"	"F"	2120157
	"2017"	"2017"	"62 years"	"62"	"Male"	"M"	1949700
	"2017"	"2017"	"63 years"	"63"	"Female"	"F"	2041613
	"2017"	"2017"	"63 years"	"63"	"Male"	"M"	1856156
	"2017"	"2017"	"64 years"	"64"	"Female"	"F"	1965175
	"2017"	"2017"	"64 years"	"64"	"Male"	"M"	1777569
	"2017"	"2017"	"65 years"	"65"	"Female"	"F"	1887917
	"2017"	"2017"	"65 years"	"65"	"Male"	"M"	1702823
	"2017"	"2017"	"66 years"	"66"	"Female"	"F"	1832072
	"2017"	"2017"	"66 years"	"66"	"Male"	"M"	1638014
	"2017"	"2017"	"67 years"	"67"	"Female"	"F"	1783312
	"2017"	"2017"	"67 years"	"67"	"Male"	"M"	1592120
	"2017"	"2017"	"68 years"	"68"	"Female"	"F"	1730737
	"2017"	"2017"	"68 years"	"68"	"Male"	"M"	1536427
	"2017"	"2017"	"69 years"	"69"	"Female"	"F"	1708901
	"2017"	"2017"	"69 years"	"69"	"Male"	"M"	1514493
	"2017"	"2017"	"70 years"	"70"	"Female"	"F"	1773538
	"2017"	"2017"	"70 years"	"70"	"Male"	"M"	1567870
	"2017"	"2017"	"71 years"	"71"	"Female"	"F"	1311663
	"2017"	"2017"	"71 years"	"71"	"Male"	"M"	1141243
	"2017"	"2017"	"72 years"	"72"	"Female"	"F"	1292617
	"2017"	"2017"	"72 years"	"72"	"Male"	"M"	1112024
	"2017"	"2017"	"73 years"	"73"	"Female"	"F"	1259609
	"2017"	"2017"	"73 years"	"73"	"Male"	"M"	1071578
	"2017"	"2017"	"74 years"	"74"	"Female"	"F"	1284565
	"2017"	"2017"	"74 years"	"74"	"Male"	"M"	1083644
	"2017"	"2017"	"75 years"	"75"	"Female"	"F"	1118130
	"2017"	"2017"	"75 years"	"75"	"Male"	"M"	928251
	"2017"	"2017"	"76 years"	"76"	"Female"	"F"	1021265
	"2017"	"2017"	"76 years"	"76"	"Male"	"M"	830444
	"2017"	"2017"	"77 years"	"77"	"Female"	"F"	960582
	"2017"	"2017"	"77 years"	"77"	"Male"	"M"	771933
	"2017"	"2017"	"78 years"	"78"	"Female"	"F"	895353
	"2017"	"2017"	"78 years"	"78"	"Male"	"M"	715318
	"2017"	"2017"	"79 years"	"79"	"Female"	"F"	854558
	"2017"	"2017"	"79 years"	"79"	"Male"	"M"	666582
	"2017"	"2017"	"80 years"	"80"	"Female"	"F"	783321
	"2017"	"2017"	"80 years"	"80"	"Male"	"M"	597682
	"2017"	"2017"	"81 years"	"81"	"Female"	"F"	742519
	"2017"	"2017"	"81 years"	"81"	"Male"	"M"	553332
	"2017"	"2017"	"82 years"	"82"	"Female"	"F"	707204
	"2017"	"2017"	"82 years"	"82"	"Male"	"M"	511259
	"2017"	"2017"	"83 years"	"83"	"Female"	"F"	627695
	"2017"	"2017"	"83 years"	"83"	"Male"	"M"	443217
	"2017"	"2017"	"84 years"	"84"	"Female"	"F"	600051
	"2017"	"2017"	"84 years"	"84"	"Male"	"M"	410021
	"2017"	"2017"	"85 years"	"85"	"Female"	"F"	564228
	"2017"	"2017"	"85 years"	"85"	"Male"	"M"	373305
	"2017"	"2017"	"86 years"	"86"	"Female"	"F"	527740
	"2017"	"2017"	"86 years"	"86"	"Male"	"M"	336572
	"2017"	"2017"	"87 years"	"87"	"Female"	"F"	495644
	"2017"	"2017"	"87 years"	"87"	"Male"	"M"	303213
	"2017"	"2017"	"88 years"	"88"	"Female"	"F"	435897
	"2017"	"2017"	"88 years"	"88"	"Male"	"M"	256034
	"2017"	"2017"	"89 years"	"89"	"Female"	"F"	397523
	"2017"	"2017"	"89 years"	"89"	"Male"	"M"	221606
	"2017"	"2017"	"90 years"	"90"	"Female"	"F"	350949
	"2017"	"2017"	"90 years"	"90"	"Male"	"M"	186381
	"2017"	"2017"	"91 years"	"91"	"Female"	"F"	301456
	"2017"	"2017"	"91 years"	"91"	"Male"	"M"	151157
	"2017"	"2017"	"92 years"	"92"	"Female"	"F"	261380
	"2017"	"2017"	"92 years"	"92"	"Male"	"M"	123075
	"2017"	"2017"	"93 years"	"93"	"Female"	"F"	216556
	"2017"	"2017"	"93 years"	"93"	"Male"	"M"	96692
	"2017"	"2017"	"94 years"	"94"	"Female"	"F"	173490
	"2017"	"2017"	"94 years"	"94"	"Male"	"M"	73963
	"2017"	"2017"	"95 years"	"95"	"Female"	"F"	139001
	"2017"	"2017"	"95 years"	"95"	"Male"	"M"	55397
	"2017"	"2017"	"96 years"	"96"	"Female"	"F"	107024
	"2017"	"2017"	"96 years"	"96"	"Male"	"M"	40496
	"2017"	"2017"	"97 years"	"97"	"Female"	"F"	78544
	"2017"	"2017"	"97 years"	"97"	"Male"	"M"	27398
	"2017"	"2017"	"98 years"	"98"	"Female"	"F"	53307
	"2017"	"2017"	"98 years"	"98"	"Male"	"M"	17470
	"2017"	"2017"	"99 years"	"99"	"Female"	"F"	38997
	"2017"	"2017"	"99 years"	"99"	"Male"	"M"	11848
	"2017"	"2017"	"100+ years"	"100+"	"Female"	"F"	59472
	"2017"	"2017"	"100+ years"	"100+"	"Male"	"M"	15353
	"2018"	"2018"	"< 1 year"	"0"	"Female"	"F"	1994394
	"2018"	"2018"	"< 1 year"	"0"	"Male"	"M"	2088981
	"2018"	"2018"	"1 year"	"1"	"Female"	"F"	1989990
	"2018"	"2018"	"1 year"	"1"	"Male"	"M"	2084142
	"2018"	"2018"	"2 years"	"2"	"Female"	"F"	1984618
	"2018"	"2018"	"2 years"	"2"	"Male"	"M"	2078198
	"2018"	"2018"	"3 years"	"3"	"Female"	"F"	1977952
	"2018"	"2018"	"3 years"	"3"	"Male"	"M"	2070598
	"2018"	"2018"	"4 years"	"4"	"Female"	"F"	1970136
	"2018"	"2018"	"4 years"	"4"	"Male"	"M"	2061576
	"2018"	"2018"	"5 years"	"5"	"Female"	"F"	1960969
	"2018"	"2018"	"5 years"	"5"	"Male"	"M"	2051402
	"2018"	"2018"	"6 years"	"6"	"Female"	"F"	1967333
	"2018"	"2018"	"6 years"	"6"	"Male"	"M"	2053784
	"2018"	"2018"	"7 years"	"7"	"Female"	"F"	1979406
	"2018"	"2018"	"7 years"	"7"	"Male"	"M"	2069048
